pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
4455,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.105PE,PE,EURUSD26MAR1.105PE,,41,,,,,,1000,1,1459089000,1000,4,1.105e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,265000,193000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
4456,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.11CE,CE,EURUSD26MAR1.11CE,,41,,,,,,1000,1,1459089000,1000,4,1.11e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,798000,632000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
4458,XX,cde_fo,OPTIRC,718GS2033,718GS203325JUN99.5PE,PE,718GS203325JUN99.5PE,,86,,,,,,25000,1,1435415400,1000,4,9.95e+08,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,2,0,0,1,0,1e+12,0,0,1250
4459,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC109CE,CE,GBPINR25DEC109CE,,26,,,,,,25000,1,1451485800,1000,4,1.09e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,7.8875e+07,6.2125e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11300,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25APR1.33PE,PE,GBPUSD25APR1.33PE,,42,,,,,,1000,1,1430317800,1000,4,1.33e+07,CDS,OPTCUR,1430317800,,1430290800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1430265600,1430317800,,,,,,315513000,0,1,0,1,0,216000,42000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
11301,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25APR1.335CE,CE,GBPUSD25APR1.335CE,,42,,,,,,1000,1,1430317800,1000,4,1.335e+07,CDS,OPTCUR,1430317800,,1430290800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1430265600,1430317800,,,,,,315513000,0,1,0,1,0,88000,8000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
11302,XX,cde_fo,OPTIRC,723GS2039,723GS203926MAR108.25CE,CE,723GS203926MAR108.25CE,,94,,,,,,25000,1,1459002600,1000,4,1.0825e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,6.05e+06,4.95e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11303,XX,cde_fo,OPTIRC,723GS2039,723GS203926MAR108.25PE,PE,723GS203926MAR108.25PE,,94,,,,,,25000,1,1459002600,1000,4,1.0825e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,3.4625e+07,3.1275e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11304,XX,cde_fo,OPTIRC,723GS2039,723GS203926MAR108.5CE,CE,723GS203926MAR108.5CE,,94,,,,,,25000,1,1459002600,1000,4,1.085e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,5.425e+06,4.425e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11305,XX,cde_fo,OPTIRC,723GS2039,723GS203926MAR108.5PE,PE,723GS203926MAR108.5PE,,94,,,,,,25000,1,1459002600,1000,4,1.085e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,3.6475e+07,3.3025e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
4460,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC109PE,PE,GBPINR25DEC109PE,,26,,,,,,25000,1,1451485800,1000,4,1.09e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.55e+07,1.025e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4461,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC109.25CE,CE,GBPINR25DEC109.25CE,,26,,,,,,25000,1,1451485800,1000,4,1.0925e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,7.695e+07,6.04e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4462,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.11PE,PE,EURUSD26MAR1.11PE,,41,,,,,,1000,1,1459089000,1000,4,1.11e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,284000,208000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
