pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
126644,XX,nse_com,OPTFUT,ZINC,ZINC25JUN305PE,PE,,,122978,,,ZINC25JUN305PE,,,100,1,1435156200,-1,4,3.05e+06,NSE,OPTFUT,1435156200,1426723200,1435170300,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1435104000,1435156200,,,,551600,,,0,1,0,1,0,679900,436200,1,1,5000,1,0,1,0,1e+12,1,0,20
126645,XX,nse_com,OPTFUT,ZINC,ZINC25JUN307.5CE,CE,,,122978,,,ZINC25JUN307.5CE,,,100,1,1435156200,-1,4,3.075e+06,NSE,OPTFUT,1435156200,1426723200,1435170300,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1435104000,1435156200,,,,40200,,,0,1,0,1,0,250000,19800,1,1,5000,1,0,1,0,1e+12,1,0,20
126646,XX,nse_com,OPTFUT,ZINC,ZINC25JUN307.5PE,PE,,,122978,,,ZINC25JUN307.5PE,,,100,1,1435156200,-1,4,3.075e+06,NSE,OPTFUT,1435156200,1426723200,1435170300,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1435104000,1435156200,,,,573000,,,0,1,0,1,0,702700,455600,1,1,5000,1,0,1,0,1e+12,1,0,20
126647,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5450CE,CE,,,121829,,,CRUDEOIL25JUN5450CE,,,1000,1,1434551400,-1,4,5.45e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,3897000,,,0,1,0,1,0,5.746e+06,2.438e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126648,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5450PE,PE,,,121829,,,CRUDEOIL25JUN5450PE,,,1000,1,1434551400,-1,4,5.45e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,4441000,,,0,1,0,1,0,6.183e+06,3.089e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126649,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5500CE,CE,,,121829,,,CRUDEOIL25JUN5500CE,,,1000,1,1434551400,-1,4,5.5e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,3684000,,,0,1,0,1,0,5.474e+06,2.284e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126650,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5500PE,PE,,,121829,,,CRUDEOIL25JUN5500PE,,,1000,1,1434551400,-1,4,5.5e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,4722000,,,0,1,0,1,0,6.523e+06,3.311e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126651,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5550CE,CE,,,121829,,,CRUDEOIL25JUN5550CE,,,1000,1,1434551400,-1,4,5.55e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,3480000,,,0,1,0,1,0,5.211e+06,2.138e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126652,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5550PE,PE,,,121829,,,CRUDEOIL25JUN5550PE,,,1000,1,1434551400,-1,4,5.55e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,5012000,,,0,1,0,1,0,6.871e+06,3.543e+06,1,1,100,1,0,1,0,1e+12,1,0,100
126653,XX,nse_com,OPTFUT,CRUDEOIL,CRUDEOIL25JUN5600CE,CE,,,121829,,,CRUDEOIL25JUN5600CE,,,1000,1,1434551400,-1,4,5.6e+07,NSE,OPTFUT,1434551400,1426896000,1434565500,1426896000,0,0,0,0,0,WTICRUDEOIL ,0,0,,,BBL,,,,,,,,COM,,,,,,,1434499200,1434551400,,,,3284000,,,0,1,0,1,0,4.957e+06,2e+06,1,1,100,1,0,1,0,1e+12,1,0,100
